,State,Family,Housing,Food,Transportation,Healthcare,Other Necessities ,Childcare,Taxes,Total,num_parents,num_children,state_id
388,Pennsylvania,2p3c,1123.3880597014925,957.4776119402985,1246.7462686567164,1313.8208955223881,753.955223880597,1612.3432835820895,824.3134328358209,7832.164179104478,2.0,3.0,42
389,Pennsylvania,2p4c,1123.3880597014925,1171.6716417910447,1275.597014925373,1502.6716417910447,831.5820895522388,1612.3432835820895,794.3731343283582,8311.328358208955,2.0,4.0,42
390,Rhode Island,1p0c,946.0,332.2,795.6,301.0,463.0,0.0,515.2,3353.8,1.0,0.0,44
391,Rhode Island,1p1c,1294.6,489.6,901.6,454.0,646.6,907.8,665.4,5359.2,1.0,1.0,44
392,Rhode Island,1p2c,1294.6,717.2,986.8,606.0,728.8,1609.4,816.6,6759.6,1.0,2.0,44
393,Rhode Island,1p3c,1661.2,956.8,1052.0,758.0,948.8,1825.4,1112.0,8314.0,1.0,3.0,44
394,Rhode Island,1p4c,1661.2,1171.4,1104.4,910.0,1026.2,1825.4,1113.4,8812.2,1.0,4.0,44
395,Rhode Island,2p0c,1059.6,609.2,1022.6,603.0,604.6,0.0,603.2,4501.4,2.0,0.0,44
396,Rhode Island,2p1c,1294.6,758.0,1104.0,755.0,743.8,907.8,776.0,6339.0,2.0,1.0,44
397,Rhode Island,2p2c,1294.6,959.8,1166.6,907.0,817.0,1609.4,837.2,7592.0,2.0,2.0,44
398,Rhode Island,2p3c,1661.2,1172.0,1219.0,1059.0,1026.8,1825.4,1031.2,8994.4,2.0,3.0,44
399,Rhode Island,2p4c,1661.2,1434.2,1284.6,1212.0,1121.8,1825.4,1029.6,9568.2,2.0,4.0,44
400,South Carolina,1p0c,629.7608695652174,255.7173913043478,897.2391304347826,402.9347826086956,320.7826086956522,0.0,457.32608695652175,2963.8478260869565,1.0,0.0,45
401,South Carolina,1p1c,795.2826086956521,376.82608695652175,962.1521739130435,605.9130434782609,424.7173913043478,441.39130434782606,389.7608695652174,3996.2391304347825,1.0,1.0,45
402,South Carolina,1p2c,795.2826086956521,552.1304347826087,1034.2826086956522,809.0,488.2173913043478,709.3695652173913,354.04347826086956,4742.391304347826,1.0,2.0,45
403,South Carolina,1p3c,1048.0,736.5434782608696,1079.5652173913043,1011.9347826086956,646.6086956521739,791.8260869565217,450.0869565217391,5764.54347826087,1.0,3.0,45
404,South Carolina,1p4c,1048.0,901.6739130434783,1110.0217391304348,1214.891304347826,706.4130434782609,791.8260869565217,388.2826086956522,6161.021739130435,1.0,4.0,45
405,South Carolina,2p0c,660.5,468.7391304347826,1067.0,805.8695652173913,409.17391304347825,0.0,494.5869565217391,3905.913043478261,2.0,0.0,45
406,South Carolina,2p1c,795.2826086956521,583.3913043478261,1136.5,1008.9565217391304,499.6304347826087,441.39130434782606,524.4782608695652,4989.586956521739,2.0,1.0,45
407,South Carolina,2p2c,795.2826086956521,739.0869565217391,1179.4347826086957,1211.9347826086957,555.8913043478261,709.3695652173913,455.2173913043478,5645.978260869565,2.0,2.0,45
408,South Carolina,2p3c,1048.0,902.1304347826087,1209.1304347826087,1414.9347826086957,706.5869565217391,791.8260869565217,507.54347826086956,6580.108695652174,2.0,3.0,45
409,South Carolina,2p4c,1048.0,1104.0869565217392,1221.304347826087,1617.891304347826,779.7826086956521,791.8260869565217,441.80434782608694,7004.586956521739,2.0,4.0,45
410,South Dakota,1p0c,519.6212121212121,279.1363636363636,964.3030303030303,567.7121212121212,289.45454545454544,0.0,394.2878787878788,3014.1969696969695,1.0,0.0,46
411,South Dakota,1p1c,743.5,411.45454545454544,1029.8181818181818,847.1818181818181,418.40909090909093,467.22727272727275,380.2878787878788,4298.318181818182,1.0,1.0,46
412,South Dakota,1p2c,743.5,602.8181818181819,1123.1666666666667,1127.5151515151515,487.8333333333333,974.0,405.6515151515151,5464.69696969697,1.0,2.0,46
413,South Dakota,1p3c,983.6060606060606,804.1515151515151,1162.6363636363637,1407.6666666666667,647.7575757575758,1129.939393939394,515.8030303030303,6651.878787878788,1.0,3.0,46
414,South Dakota,1p4c,983.6060606060606,984.4848484848485,1183.6666666666667,1687.9545454545455,713.0909090909091,1129.939393939394,509.6818181818182,7192.439393939394,1.0,4.0,46
415,South Dakota,2p0c,578.4242424242424,511.8030303030303,1129.030303030303,1134.5454545454545,395.030303030303,0.0,490.030303030303,4239.090909090909,2.0,0.0,46
416,South Dakota,2p1c,743.5,636.9242424242424,1223.3333333333333,1414.9242424242425,500.22727272727275,467.22727272727275,530.030303030303,5516.212121212121,2.0,1.0,46
417,South Dakota,2p2c,743.5,806.939393939394,1260.3030303030303,1695.030303030303,561.7272727272727,974.0,528.4848484848485,6569.772727272727,2.0,2.0,46
418,South Dakota,2p3c,983.6060606060606,985.0,1279.939393939394,1975.3636363636363,713.2727272727273,1129.939393939394,577.2121212121212,7644.257575757576,2.0,3.0,46
419,South Dakota,2p4c,983.6060606060606,1205.409090909091,1281.469696969697,2255.5151515151515,793.1363636363636,1129.939393939394,542.2727272727273,8191.30303030303,2.0,4.0,46
420,Tennessee,1p0c,567.978947368421,270.5157894736842,925.578947368421,420.5263157894737,303.82105263157894,0.0,368.1578947368421,2856.6105263157897,1.0,0.0,47
421,Tennessee,1p1c,748.1368421052632,398.6842105263158,988.9684210526316,631.3157894736842,415.53684210526313,537.5052631578948,337.4526315789474,4057.6736842105265,1.0,1.0,47
422,Tennessee,1p2c,748.1368421052632,584.1263157894737,1054.2421052631578,842.021052631579,482.7263157894737,840.4631578947368,289.4526315789474,4841.242105263158,1.0,2.0,47
423,Tennessee,1p3c,988.578947368421,779.3473684210526,1103.3157894736842,1052.9368421052632,640.578947368421,933.578947368421,337.2421052631579,5835.4631578947365,1.0,3.0,47
424,Tennessee,1p4c,988.578947368421,953.8631578947368,1134.2526315789473,1263.7263157894736,703.8105263157895,933.578947368421,269.7263157894737,6247.631578947368,1.0,4.0,47
425,Tennessee,2p0c,603.7578947368421,495.93684210526317,1093.8105263157895,841.0526315789474,398.46315789473687,0.0,428.6,3861.684210526316,2.0,0.0,47
426,Tennessee,2p1c,748.1368421052632,617.2526315789473,1155.5157894736842,1051.8736842105263,494.7684210526316,537.5052631578948,450.93684210526317,5056.0842105263155,2.0,1.0,47
427,Tennessee,2p2c,748.1368421052632,781.978947368421,1202.9473684210527,1262.6421052631579,554.3473684210526,840.4631578947368,390.3263157894737,5780.58947368421,2.0,2.0,47
428,Tennessee,2p3c,988.578947368421,954.5684210526316,1233.4105263157894,1473.578947368421,703.978947368421,933.578947368421,405.5473684210526,6693.126315789474,2.0,3.0,47
429,Tennessee,2p4c,988.578947368421,1168.0736842105264,1264.9684210526316,1684.2631578947369,781.4842105263158,933.578947368421,341.5684210526316,7162.4315789473685,2.0,4.0,47
430,Texas,1p0c,626.4566929133858,246.96850393700788,937.0433070866142,449.0748031496063,316.4803149606299,0.0,385.53937007874015,2961.5078740157483,1.0,0.0,48
431,Texas,1p1c,854.3740157480315,364.0,999.5433070866142,673.4330708661417,441.4685039370079,465.4251968503937,354.1062992125984,4152.082677165355,1.0,1.0,48
432,Texas,1p2c,854.3740157480315,533.3582677165355,1071.8740157480315,897.0944881889764,502.7992125984252,799.011811023622,313.6771653543307,4972.326771653543,1.0,2.0,48
433,Texas,1p3c,1132.8464566929133,711.503937007874,1125.6692913385828,1121.4330708661416,668.2952755905512,901.6062992125984,382.6377952755906,6043.818897637795,1.0,3.0,48
434,Texas,1p4c,1132.8464566929133,870.9015748031496,1166.8779527559054,1345.236220472441,726.0629921259842,901.6062992125984,321.49212598425197,6465.2322834645665,1.0,4.0,48
435,Texas,2p0c,690.5708661417323,452.8031496062992,1110.0984251968505,898.1496062992126,414.26377952755905,0.0,454.3228346456693,4020.1692913385828,2.0,0.0,48
436,Texas,2p1c,854.3740157480315,563.5472440944882,1180.4724409448818,1121.8937007874015,513.7913385826772,465.4251968503937,470.59448818897636,5170.421259842519,2.0,1.0,48
437,Texas,2p2c,854.3740157480315,713.9133858267717,1233.4370078740158,1346.2125984251968,568.1811023622047,799.011811023622,416.74015748031496,5931.826771653543,2.0,2.0,48
438,Texas,2p3c,1132.8464566929133,871.4212598425197,1275.7795275590552,1570.5944881889764,726.2637795275591,901.6062992125984,447.37007874015745,6925.822834645669,2.0,3.0,48
439,Texas,2p4c,1132.8464566929133,1066.4606299212599,1283.3464566929133,1794.3818897637796,796.8779527559055,901.6062992125984,377.28740157480314,7352.9488188976375,2.0,4.0,48
440,Utah,1p0c,620.8965517241379,273.0,1000.5862068965517,399.62068965517244,323.8965517241379,0.0,500.6551724137931,3118.2758620689656,1.0,0.0,49
441,Utah,1p1c,869.6206896551724,402.2068965517241,1087.344827586207,612.2758620689655,460.7931034482759,582.1379310344828,565.3103448275862,4579.931034482759,1.0,1.0,49
442,Utah,1p2c,869.6206896551724,589.2068965517242,1193.1724137931035,825.6551724137931,528.6896551724138,1291.6896551724137,739.6896551724138,6037.793103448276,1.0,2.0,49
443,Utah,1p3c,1178.9655172413793,786.1724137931035,1248.448275862069,1038.551724137931,711.9655172413793,1510.103448275862,1017.0,7491.379310344828,1.0,3.0,49
444,Utah,1p4c,1178.9655172413793,962.3103448275862,1284.551724137931,1251.7931034482758,775.8965517241379,1510.103448275862,1035.2758620689656,7998.724137931034,1.0,4.0,49
445,Utah,2p0c,700.448275862069,500.37931034482756,1193.3103448275863,798.8965517241379,435.0689655172414,0.0,568.5862068965517,4196.448275862069,2.0,0.0,49
446,Utah,2p1c,869.6206896551724,622.8965517241379,1298.7586206896551,1011.7241379310345,540.7931034482758,582.1379310344828,707.8620689655172,5633.724137931034,2.0,1.0,49
447,Utah,2p2c,869.6206896551724,788.8275862068965,1351.4137931034484,1225.0689655172414,600.8620689655172,1291.6896551724137,821.1379310344828,6948.172413793103,2.0,2.0,49
448,Utah,2p3c,1178.9655172413793,963.0,1386.1724137931035,1437.8620689655172,776.1034482758621,1510.103448275862,986.0,8238.172413793103,2.0,3.0,49
449,Utah,2p4c,1178.9655172413793,1178.344827586207,1401.3793103448277,1651.2068965517242,854.1034482758621,1510.103448275862,991.1379310344828,8765.137931034482,2.0,4.0,49
450,Vermont,1p0c,763.5,328.42857142857144,930.5,564.1428571428571,395.7142857142857,0.0,543.5714285714286,3525.9285714285716,1.0,0.0,50
451,Vermont,1p1c,1054.5714285714287,484.07142857142856,1013.2857142857143,1060.5,557.5,767.8571428571429,744.0714285714286,5681.714285714285,1.0,1.0,50
452,Vermont,1p2c,1054.5714285714287,709.1428571428571,1114.5,1099.2857142857142,639.1428571428571,1252.4285714285713,809.4285714285714,6678.428571428572,1.0,2.0,50
453,Vermont,1p3c,1352.4285714285713,946.0,1178.9285714285713,1138.642857142857,832.8571428571429,1401.5714285714287,995.2857142857143,7845.857142857143,1.0,3.0,50
454,Vermont,1p4c,1352.4285714285713,1158.0714285714287,1212.4285714285713,1178.2142857142858,909.8571428571429,1401.5714285714287,933.5714285714286,8145.642857142857,1.0,4.0,50
455,Vermont,2p0c,847.7142857142857,602.0714285714286,1114.0714285714287,1128.5,525.2857142857143,0.0,682.7857142857143,4900.571428571428,2.0,0.0,50
456,Vermont,2p1c,1054.5714285714287,749.4285714285714,1214.4285714285713,1565.857142857143,653.5714285714286,767.8571428571429,885.5714285714286,6891.428571428572,2.0,1.0,50
457,Vermont,2p2c,1054.5714285714287,949.0,1277.5714285714287,1605.2142857142858,726.0,1252.4285714285713,878.0714285714286,7742.714285714285,2.0,2.0,50
458,Vermont,2p3c,1352.4285714285713,1158.857142857143,1309.0714285714287,1644.0,909.8571428571429,1401.5714285714287,978.8571428571429,8754.714285714286,2.0,3.0,50
459,Vermont,2p4c,1352.4285714285713,1418.0,1335.2857142857142,1683.357142857143,1003.7142857142857,1401.5714285714287,920.5714285714286,9115.0,2.0,4.0,50
460,Virginia,1p0c,760.7443609022556,274.42105263157896,899.2406015037594,438.0676691729323,375.05263157894734,0.0,549.9398496240601,3297.5263157894738,1.0,0.0,51
461,Virginia,1p1c,981.8496240601504,404.4812030075188,977.7293233082706,658.8045112781955,502.30827067669173,719.6390977443609,665.3458646616541,4910.150375939849,1.0,1.0,51
462,Virginia,1p2c,981.8496240601504,592.5864661654135,1058.406015037594,879.2857142857143,570.4887218045113,1198.345864661654,753.2857142857143,6034.496240601504,1.0,2.0,51
463,Virginia,1p3c,1302.6165413533834,790.5112781954887,1114.0,1100.0225563909773,758.4661654135339,1345.654135338346,995.7067669172932,7407.18045112782,1.0,3.0,51
464,Virginia,1p4c,1302.6165413533834,967.6992481203008,1161.0526315789473,1321.0827067669172,822.6390977443609,1345.654135338346,1008.2631578947369,7928.736842105263,1.0,4.0,51
465,Virginia,2p0c,820.1353383458646,503.17293233082705,1091.3533834586467,876.1353383458646,479.49624060150376,0.0,644.4661654135339,4414.721804511279,2.0,0.0,51
466,Virginia,2p1c,981.8496240601504,626.172932330827,1170.015037593985,1096.8646616541353,582.6466165413534,719.6390977443609,791.7894736842105,5969.06015037594,2.0,1.0,51
467,Virginia,2p2c,981.8496240601504,793.1804511278195,1224.015037593985,1317.6616541353383,643.1203007518797,1198.345864661654,829.2706766917294,6987.330827067669,2.0,2.0,51
468,Virginia,2p3c,1302.6165413533834,968.2706766917294,1271.9248120300751,1538.2105263157894,822.8721804511279,1345.654135338346,990.2105263157895,8239.90977443609,2.0,3.0,51
469,Virginia,2p4c,1302.6165413533834,1184.96992481203,1288.0375939849623,1759.2857142857142,901.3157894736842,1345.654135338346,986.3233082706766,8767.984962406015,2.0,4.0,51
470,Washington,1p0c,739.9487179487179,297.1794871794872,964.1538461538462,361.8974358974359,375.8205128205128,0.0,418.53846153846155,3157.4102564102564,1.0,0.0,53
471,Washington,1p1c,1054.179487179487,438.0,1038.7948717948718,543.1282051282051,540.5384615384615,743.0512820512821,475.87179487179486,4833.615384615385,1.0,1.0,53
472,Washington,1p2c,1054.179487179487,641.7435897435897,1135.7435897435898,724.4615384615385,614.4615384615385,1266.5384615384614,512.5128205128206,5949.51282051282,1.0,2.0,53
473,Washington,1p3c,1475.7948717948718,856.0769230769231,1207.923076923077,906.1025641025641,844.9230769230769,1427.4871794871794,719.8717948717949,7438.051282051282,1.0,3.0,53
474,Washington,1p4c,1475.7948717948718,1047.8461538461538,1242.5384615384614,1087.5641025641025,914.3846153846154,1427.4871794871794,694.0769230769231,7889.74358974359,1.0,4.0,53
475,Washington,2p0c,836.6923076923077,544.7692307692307,1150.3333333333333,723.2564102564103,500.61538461538464,0.0,492.0,4247.615384615385,2.0,0.0,53
476,Washington,2p1c,1054.179487179487,678.1282051282051,1246.179487179487,904.7948717948718,627.6666666666666,743.0512820512821,584.8717948717949,5838.7692307692305,2.0,1.0,53
477,Washington,2p2c,1054.179487179487,858.7948717948718,1317.7692307692307,1086.2051282051282,693.1538461538462,1266.5384615384614,580.5897435897435,6857.076923076923,2.0,2.0,53
478,Washington,2p3c,1475.7948717948718,1048.5128205128206,1350.7435897435898,1267.7179487179487,914.6923076923077,1427.4871794871794,692.6666666666666,8177.538461538462,2.0,3.0,53
479,Washington,2p4c,1475.7948717948718,1283.1025641025642,1368.8461538461538,1449.1025641025642,999.6666666666666,1427.4871794871794,647.1538461538462,8651.307692307691,2.0,4.0,53
480,West Virginia,1p0c,551.5454545454545,249.05454545454546,920.0,671.9818181818182,290.09090909090907,0.0,512.8363636363637,3195.5272727272727,1.0,0.0,54
481,West Virginia,1p1c,711.8,366.96363636363634,986.6909090909091,1007.3272727272728,390.92727272727274,559.1818181818181,587.6909090909091,4610.327272727272,1.0,1.0,54
482,West Virginia,1p2c,711.8,537.6727272727272,1055.3272727272727,1342.6181818181817,452.7090909090909,1105.490909090909,718.5818181818182,5924.127272727273,1.0,2.0,54
483,West Virginia,1p3c,934.7818181818182,717.3090909090909,1112.2363636363636,1677.7818181818182,598.5636363636364,1273.490909090909,957.709090909091,7272.036363636364,1.0,3.0,54
484,West Virginia,1p4c,934.7818181818182,878.1090909090909,1151.8363636363636,2013.2181818181818,656.8545454545455,1273.490909090909,1012.4545454545455,7920.636363636364,1.0,4.0,54
485,West Virginia,2p0c,582.3272727272728,456.6,1091.581818181818,1343.9636363636364,376.43636363636364,0.0,681.9454545454546,4532.636363636364,2.0,0.0,54
486,West Virginia,2p1c,711.8,568.1636363636363,1156.7818181818182,1679.2545454545455,463.8727272727273,559.1818181818181,815.0,5954.145454545454,2.0,1.0,54
487,West Virginia,2p2c,711.8,719.8727272727273,1212.581818181818,2014.509090909091,518.7636363636364,1105.490909090909,907.7636363636364,7190.509090909091,2.0,2.0,54
488,West Virginia,2p3c,934.7818181818182,878.6545454545454,1252.3636363636363,2349.836363636364,657.0363636363636,1273.490909090909,1057.9636363636364,8404.054545454546,2.0,3.0,54
489,West Virginia,2p4c,934.7818181818182,1075.290909090909,1279.6727272727273,2685.163636363636,728.290909090909,1273.490909090909,1102.3636363636363,9079.0,2.0,4.0,54
490,Wisconsin,1p0c,564.8611111111111,261.5138888888889,913.1111111111111,440.625,299.43055555555554,0.0,439.7638888888889,2919.125,1.0,0.0,55
491,Wisconsin,1p1c,811.6527777777778,385.3888888888889,988.5,662.25,433.68055555555554,777.9444444444445,578.4027777777778,4637.944444444444,1.0,1.0,55
492,Wisconsin,1p2c,811.6527777777778,564.6111111111111,1087.8055555555557,884.2777777777778,498.69444444444446,1336.8055555555557,688.3888888888889,5872.194444444444,1.0,2.0,55
493,Wisconsin,1p3c,1066.875,753.2916666666666,1138.0694444444443,1106.2222222222222,659.4722222222222,1508.8055555555557,911.5555555555555,7144.333333333333,1.0,3.0,55
494,Wisconsin,1p4c,1066.875,922.0277777777778,1165.3333333333333,1328.125,720.6666666666666,1508.8055555555557,924.0277777777778,7636.013888888889,1.0,4.0,55
495,Wisconsin,2p0c,632.6527777777778,479.4166666666667,1093.5694444444443,880.6111111111111,402.94444444444446,0.0,491.55555555555554,3980.8888888888887,2.0,0.0,55
496,Wisconsin,2p1c,811.6527777777778,596.6666666666666,1193.2222222222222,1102.75,510.2916666666667,777.9444444444445,679.4166666666666,5671.930555555556,2.0,1.0,55
497,Wisconsin,2p2c,811.6527777777778,755.8333333333334,1241.111111111111,1324.7222222222222,567.8611111111111,1336.8055555555557,740.5555555555555,6778.430555555556,2.0,2.0,55
498,Wisconsin,2p3c,1066.875,922.6666666666666,1266.5833333333333,1546.7083333333333,720.8611111111111,1508.8055555555557,866.2916666666666,7898.569444444444,2.0,3.0,55
499,Wisconsin,2p4c,1066.875,1129.0694444444443,1283.388888888889,1768.6666666666667,795.6111111111111,1508.8055555555557,867.1527777777778,8419.597222222223,2.0,4.0,55
500,Wyoming,1p0c,640.0869565217391,287.4782608695652,986.5217391304348,600.3478260869565,335.95652173913044,0.0,440.7391304347826,3291.1304347826085,1.0,0.0,56
501,Wyoming,1p1c,842.0869565217391,423.69565217391306,1088.9565217391305,900.0,458.6521739130435,706.2608695652174,486.4347826086956,4906.086956521739,1.0,1.0,56
502,Wyoming,1p2c,842.0869565217391,620.5217391304348,1158.6521739130435,1200.608695652174,530.0,1706.0,683.6521739130435,6741.695652173913,1.0,2.0,56
503,Wyoming,1p3c,1138.8695652173913,828.0434782608696,1214.2608695652175,1501.1739130434783,712.695652173913,2013.6521739130435,959.5652173913044,8368.04347826087,1.0,3.0,56
504,Wyoming,1p4c,1138.8695652173913,1013.5652173913044,1247.4347826086957,1800.8695652173913,780.0,2013.6521739130435,980.8260869565217,8975.652173913044,1.0,4.0,56
505,Wyoming,2p0c,676.695652173913,527.0,1204.2608695652175,1200.608695652174,436.2173913043478,0.0,549.2608695652174,4593.782608695652,2.0,0.0,56
506,Wyoming,2p1c,842.0869565217391,655.7826086956521,1269.7826086956522,1500.3478260869565,542.7826086956521,706.2608695652174,639.1304347826087,6156.260869565217,2.0,1.0,56
507,Wyoming,2p2c,842.0869565217391,830.7826086956521,1323.5652173913043,1800.9130434782608,606.1304347826087,1706.0,760.8260869565217,7870.04347826087,2.0,2.0,56
508,Wyoming,2p3c,1138.8695652173913,1014.304347826087,1355.8695652173913,2100.608695652174,780.2173913043479,2013.6521739130435,936.4782608695652,9340.173913043478,2.0,3.0,56
509,Wyoming,2p4c,1138.8695652173913,1241.2173913043478,1396.1304347826087,2401.1739130434785,862.2608695652174,2013.6521739130435,945.0869565217391,9998.652173913044,2.0,4.0,56
